id	案類	發生日期	發生時段	Address	Response_Address	Response_X	Response_Y
1490	住宅竊盜	1060328	08~10	臺北市大同區鄰江里迪化街2段296巷1~30號	臺北市大同區鄰江里24鄰迪化街二段296巷13號	121.511494	25.071397
1491	住宅竊盜	1060328	12~14	臺北市中正區永昌里中華路2段381巷1~30號	臺北市中正區永昌里21鄰中華路二段381巷12號	121.508318	25.02664
1492	住宅竊盜	1060329	12~14	臺北市內湖區內湖路一段285巷69弄31~60號	臺北市內湖區西湖里33鄰內湖路一段285巷69弄69號	121.5699	25.084634
1493	住宅竊盜	1060330	18~20	臺北市大安區光信里17鄰延吉街241~270號	臺北市大安區光信里30鄰延吉街294號	121.557224	25.033353
1494	住宅竊盜	1060330	18~20	臺北市萬華區長泰街61~90號	臺北市萬華區銘德里16鄰長泰街306號	121.49303	25.021122
1495	住宅竊盜	1060330	20~22	臺北市大安區民輝里新生南路1段103巷31~60號	臺北市大安區民輝里11鄰新生南路一段103巷58號	121.537153	25.040638
1496	住宅竊盜	1060331	18~20	臺北市中山區建國北路2段91~120號	臺北市中山區松江里23鄰建國北路二段264號	121.536652	25.06209
1497	住宅竊盜	1060401	00~02	臺北市大同區迪化街2段181~210號	臺北市大同區老師里11鄰迪化街二段426之1號	121.511779	25.074045
1498	住宅竊盜	1060401	04~06	臺北市文山區樟樹里014鄰興隆路4段96巷4弄1~30號	臺北市文山區樟樹里14鄰興隆路四段96巷4弄4之1號	121.561623	24.983518
1499	住宅竊盜	1060404	04~06	臺北市北投區稻香里新興路121~150號	臺北市北投區稻香里3鄰新興路153號	121.486935	25.138725
1500	住宅竊盜	1060405	04~06	臺北市中正區南福里重慶南路3段1~30號	臺北市中正區南福里15鄰重慶南路三段45號	121.516223	25.027691
1501	住宅竊盜	1060405	10~12	臺北市松山區新東街51巷1~30號	臺北市松山區富錦里18鄰新東街51巷43號	121.563484	25.061404
1502	住宅竊盜	1060405	20~22	臺北市文山區博嘉里014鄰和平東路4段101巷6弄1~30號	臺北市文山區博嘉里14鄰和平東路四段101巷6弄6號	121.568338	25.005944
1503	住宅竊盜	1060406	08~10	臺北市大安區華聲里光復南路180巷31~60號	臺北市大安區華聲里16鄰光復南路180巷56號	121.555135	25.04246
1504	住宅竊盜	1060406	12~14	臺北市松山區自強里7鄰三民路74巷1~30號	臺北市松山區自強里10鄰三民路74巷11之1號	121.565217	25.056007
1505	住宅竊盜	1060406	14~16	臺北市內湖區安泰街38巷1~30號	臺北市內湖區樂康里12鄰安泰街38巷22號	121.617487	25.07301
1506	住宅竊盜	1060409	06~08	臺北市北投區清江里清江路1~30號	臺北市北投區清江里14鄰清江路130號	121.501851	25.129024
1507	住宅竊盜	1060409	18~20	臺北市內湖區大湖街160巷2弄1~30號	臺北市內湖區秀湖里5鄰大湖街160巷2弄2號	121.600469	25.083856
1508	住宅竊盜	1060410	06~08	臺北市北投區稻香里新興路121~150號	臺北市北投區稻香里3鄰新興路153號	121.486935	25.138725
1509	住宅竊盜	1060411	00~02	臺北市中山區農安街241~270號	臺北市中山區行政里17鄰農安街279號	121.536419	25.064869
1510	住宅竊盜	1060412	06~08	臺北市士林區陽明里中庸一路1~30號	臺北市士林區陽明里2鄰中庸一路55號	121.551965	25.130438
1511	住宅竊盜	1060413	18~20	臺北市文山區指南里018鄰萬壽路91~120號	臺北市文山區指南里18鄰萬壽路115號	121.586631	24.979863
1512	住宅竊盜	1060413	18~20	臺北市文山區萬隆里羅斯福路5段236巷14弄1~30號	臺北市文山區萬隆里6鄰羅斯福路五段236巷14弄4號	121.537909	25.001849
1513	住宅竊盜	1060414	22~24	臺北市士林區蘭雅里中山北路6段290巷28弄1~30號	臺北市士林區蘭雅里24鄰中山北路六段290巷28弄5號	121.526304	25.109157
1514	住宅竊盜	1060415	12~14	臺北市大同區南芳里民權西路292巷1~30號	臺北市大同區南芳里11鄰民權西路292巷22號	121.510443	25.062332
1515	住宅竊盜	1060416	22~24	臺北市北投區林泉里新民路1巷1~30號	臺北市北投區林泉里1鄰新民路22巷1號	121.507462	25.139218
1516	住宅竊盜	1060417	02~04	臺北市中山區中山北路2段61~90號	臺北市中山區恆安里1鄰中山北路二段185號	121.522597	25.063855
1517	住宅竊盜	1060417	14~16	臺北市內湖區五分里30鄰東湖路106巷7弄31~60號	臺北市內湖區五分里7鄰東湖路106巷7弄7號	121.614631	25.068089
1518	住宅竊盜	1060417	14~16	臺北市內湖區大湖里大湖山莊街61巷1~30號	臺北市內湖區大湖里3鄰大湖山莊街61巷22號	121.602925	25.086848
1519	住宅竊盜	1060418	00~02	臺北市萬華區雙園街152巷1~30號	臺北市萬華區綠堤里1鄰雙園街152巷20號	121.491339	25.031282
1520	住宅竊盜	1060418	00~02	臺北市中山區林森北路85巷31~60號	臺北市中山區正義里6鄰林森北路85巷85號	121.527815	25.049199
1521	住宅竊盜	1060418	08~10	臺北市中山區新生北路2段137巷31~60號	臺北市中山區新生里22鄰新生北路二段137巷67號	121.530041	25.061267
1522	住宅竊盜	1060418	18~20	臺北市中正區黎明里漢口街1~30號	臺北市中正區黎明里7鄰漢口街一段50號	121.513486	25.045103
1523	住宅竊盜	1060419	18~20	臺北市大安區義村里復興南路1段181~210號	臺北市大安區義村里22鄰復興南路一段222號	121.543488	25.039237
1524	住宅竊盜	1060420	00~02	臺北市信義區安康里忠孝東路5段236巷45弄1~30號	臺北市信義區安康里30鄰忠孝東路五段236巷45弄38號	121.573821	25.037299
1525	住宅竊盜	1060420	08~10	臺北市大同區建功里重慶北路1段1~30號	臺北市大同區建功里14鄰重慶北路一段130號	121.51409	25.053833
1526	住宅竊盜	1060420	08~10	臺北市大同區建功里重慶北路1段1~30號	臺北市大同區建功里14鄰重慶北路一段130號	121.51409	25.053833
1527	住宅竊盜	1060420	10~12	臺北市內湖區星雲街33巷27弄1~30號	臺北市內湖區紫星里4鄰星雲街33巷27弄8號	121.591055	25.079834
1528	住宅竊盜	1060420	18~20	臺北市大同區蓬萊里昌吉街1~30號	臺北市大同區蓬萊里21鄰昌吉街130號	121.514281	25.065839
1529	住宅竊盜	1060421	16~18	臺北市士林區天祿里10鄰中山北路6段450巷31~60號	臺北市士林區天祿里9鄰中山北路六段450巷36號	121.528413	25.113243
1530	住宅竊盜	1060421	18~20	臺北市內湖區江南街71巷31~60號	臺北市內湖區瑞光里8鄰江南街71巷71號	121.578796	25.075493
1531	住宅竊盜	1060422	08~10	臺北市南港區成福里成福路121巷56弄1~30號	臺北市南港區成福里19鄰成福路121巷56弄15號	121.588128	25.043115
1532	住宅竊盜	1060422	14~16	臺北市士林區富光里葫蘆街104巷1~30號	臺北市士林區富光里25鄰葫蘆街104巷29號	121.508667	25.082341
1533	住宅竊盜	1060422	18~20	臺北市士林區天壽里9鄰中山北路6段405巷31~60號	臺北市士林區天壽里12鄰中山北路六段405巷89號	121.525907	25.117708
1534	住宅竊盜	1060422	22~24	臺北市中山區建國北路2段61~90號	臺北市中山區松江里23鄰建國北路二段264號	121.536652	25.06209
1535	住宅竊盜	1060423	00~02	臺北市萬華區德昌街10巷1~30號	臺北市萬華區全德里16鄰德昌街10巷10號	121.499868	25.02571
1536	住宅竊盜	1060423	18~20	臺北市大安區延吉街235巷1~30號	臺北市大安區光信里11鄰延吉街235巷11號	121.556037	25.036753
1537	住宅竊盜	1060425	00~02	臺北市南港區東新街91~120號	臺北市南港區新光里16鄰東新街230號	121.594329	25.047846
1538	住宅竊盜	1060425	02~04	臺北市中山區合江街31~60號	臺北市中山區江寧里7鄰合江街190號	121.539141	25.061584
1539	住宅竊盜	1060425	04~06	臺北市內湖區內湖路1段203巷1~30號	臺北市內湖區西康里16鄰內湖路一段203巷28號	121.563548	25.085068
1540	住宅竊盜	1060425	20~22	臺北市中正區黎明里漢口街1段1~30號	臺北市中正區黎明里7鄰漢口街一段50號	121.513486	25.045103
1541	住宅竊盜	1060425	20~22	臺北市中正區黎明里漢口街1段1~30號	臺北市中正區黎明里7鄰漢口街一段50號	121.513486	25.045103
1542	住宅竊盜	1060426	06~08	臺北市北投區立賢里尊賢街239巷1~30號	臺北市北投區立賢里16鄰尊賢街239巷30號	121.5065	25.115926
1543	住宅竊盜	1060426	10~12	臺北市士林區舊佳里前街125巷1~30號	臺北市士林區舊佳里12鄰前街125巷18號	121.525172	25.098818
1544	住宅竊盜	1060427	02~04	臺北市萬華區長沙街2段181~210號	臺北市萬華區菜園里15鄰長沙街二段203號	121.500247	25.041249
1545	住宅竊盜	1060427	02~04	臺北市萬華區長沙街2段181~210號	臺北市萬華區菜園里15鄰長沙街二段203號	121.500247	25.041249
1546	住宅竊盜	1060427	10~12	臺北市士林區富洲里延平北路8段181~210號	臺北市士林區富洲里16鄰延平北路八段287號	121.478039	25.105829
1547	住宅竊盜	1060427	14~16	臺北市文山區萬祥里景明街14巷1~30號	臺北市文山區萬祥里16鄰景明街14巷8號	121.540869	25.001902
1548	住宅竊盜	1060427	20~22	臺北市士林區天玉里11鄰天母北路28巷1~30號	臺北市士林區天玉里13鄰天母北路28巷39之1號	121.525394	25.119239
1549	住宅竊盜	1060429	00~02	臺北市南港區成福里東新街91~120號	臺北市南港區成福里11鄰東新街170之1號	121.591241	25.045771
1550	住宅竊盜	1060429	04~06	臺北市大安區臥龍里臥龍街60巷1~30號	臺北市大安區臥龍里2鄰臥龍街60巷7號	121.547295	25.021522
1551	住宅竊盜	1060501	00~02	臺北市中山區林森北路159巷31~60號	臺北市中山區正義里15鄰林森北路159巷57號	121.527019	25.051456
1552	住宅竊盜	1060501	04~06	臺北市內湖區內湖路1段91巷92弄31~60號	臺北市內湖區西安里14鄰內湖路一段91巷92弄48號	121.56394	25.087334
1553	住宅竊盜	1060501	10~12	臺北市松山區復興南路1段31~60號	臺北市松山區中崙里4鄰復興南路一段63號	121.544079	25.045107
1554	住宅竊盜	1060501	22~24	臺北市內湖區民權東路6段190巷61弄1~30號	臺北市內湖區寶湖里9鄰民權東路六段190巷61弄25號	121.595304	25.066178
1555	住宅竊盜	1060502	06~08	臺北市內湖區碧山里內湖路3段60巷12弄1~30號	臺北市內湖區碧山里9鄰內湖路三段60巷12弄12號	121.59169	25.088193
1556	住宅竊盜	1060502	10~12	臺北市大同區玉泉里忠孝西路2段1~30號	臺北市大同區玉泉里15鄰忠孝西路二段13號	121.509389	25.048455
1557	住宅竊盜	1060502	14~16	臺北市中山區林森北路511~540號	臺北市中山區圓山里8鄰林森北路673號	121.525895	25.068172
1558	住宅竊盜	1060503	04~06	臺北市南港區成福里東新街91~120號	臺北市南港區成福里11鄰東新街170之1號	121.591241	25.045771
1559	住宅竊盜	1060503	12~14	臺北市中山區合江街61巷1~30號	臺北市中山區朱馥里13鄰合江街61巷51號	121.540356	25.0573
1560	住宅竊盜	1060503	22~24	臺北市萬華區峨眉街61~90號	臺北市萬華區萬壽里12鄰峨眉街143號	121.501739	25.044836
1561	住宅竊盜	1060503	22~24	臺北市文山區興隆路1段151~180號	臺北市文山區興豐里6鄰興隆路一段301號	121.544929	24.998753
1562	住宅竊盜	1060504	18~20	臺北市中正區黎明里漢口街1段1~30號	臺北市中正區黎明里7鄰漢口街一段50號	121.513486	25.045103
1563	住宅竊盜	1060504	20~22	臺北市中正區黎明里漢口街1段1~30號	臺北市中正區黎明里7鄰漢口街一段50號	121.513486	25.045103
1564	住宅竊盜	1060504	20~22	臺北市中正區黎明里漢口街1段20巷6弄	臺北市中正區黎明里10鄰漢口街一段20號	121.514347	25.045086
1565	住宅竊盜	1060505	02~04	臺北市北投區洲美里洲美街139巷1~30號	臺北市北投區洲美里7鄰洲美街122號	121.505556	25.099692
1566	住宅竊盜	1060506	14~16	臺北市南港區東新里向陽路121~150號	臺北市南港區東新里10鄰向陽路128號	121.595251	25.054852
1567	住宅竊盜	1060507	18~20	臺北市中山區農安街1~30號	臺北市中山區新福里10鄰農安街130號	121.531544	25.064699
1568	住宅竊盜	1060508	00~02	臺北市萬華區環河南路1段61~90號	臺北市萬華區菜園里20鄰環河南路一段344號	121.498141	25.04051
1569	住宅竊盜	1060508	10~12	臺北市中正區頂東里晉江街124巷1~30號	臺北市中正區頂東里21鄰晉江街124巷23號	121.525069	25.02166
1570	住宅竊盜	1060509	10~12	臺北市大安區虎嘯里敦化南路2段151~180號	臺北市大安區虎嘯里9鄰敦化南路二段335號	121.549122	25.021996
1571	住宅竊盜	1060509	12~14	臺北市內湖區成功路2段451~480號	臺北市內湖區湖興里1鄰成功路二段514號	121.589744	25.074311
1572	住宅竊盜	1060510	08~10	臺北市信義區景新里吳興街91~120號	臺北市信義區景新里2鄰吳興街225號	121.563139	25.027854
1573	住宅竊盜	1060510	20~22	臺北市信義區景新里吳興街91~120號	臺北市信義區景新里2鄰吳興街225號	121.563139	25.027854
1574	住宅竊盜	1060511	10~12	臺北市大同區長安西路301~330號	臺北市大同區玉泉里9鄰長安西路342之1號	121.510161	25.051939
1575	住宅竊盜	1060511	12~14	臺北市內湖區民權東路6段180巷77弄1~30號	臺北市內湖區寶湖里10鄰民權東路六段180巷77弄39號	121.594003	25.065964
1576	住宅竊盜	1060511	14~16	臺北市文山區博嘉里015鄰和平東路4段65巷1~30號	臺北市文山區博嘉里15鄰和平東路四段65巷85號	121.569225	25.006405
1577	住宅竊盜	1060512	00~02	臺北市南港區西新里南港路3段80巷1~30號	臺北市南港區西新里12鄰南港路三段80巷73號	121.590163	25.055716
1578	住宅竊盜	1060512	00~02	臺北市大同區老師里延平北路4段179巷1~30號	臺北市大同區老師里9鄰延平北路四段179巷26之3號	121.512224	25.073487
1579	住宅竊盜	1060512	02~04	臺北市松山區民生東路4段121~150號	臺北市松山區精忠里6鄰民生東路四段133號	121.554435	25.058495
1580	住宅竊盜	1060513	14~16	臺北市北投區福興里致遠一路2段61~90號	臺北市北投區福興里10鄰致遠一路二段127號	121.512399	25.11355
1581	住宅竊盜	1060514	16~18	臺北市士林區天玉里19鄰天玉街38巷1~30號	臺北市士林區天玉里15鄰天玉街38巷27號	121.529456	25.119458
1582	住宅竊盜	1060515	06~08	臺北市士林區延平北路8段80巷51弄1~30號	臺北市士林區富洲里3鄰延平北路八段80巷51弄16號	121.485628	25.106698
1583	住宅竊盜	1060515	18~20	臺北市信義區三犁里松仁路211~240號	臺北市信義區三犁里1鄰松仁路251號	121.569121	25.025548
1584	住宅竊盜	1060515	18~20	臺北市中山區錦州街151~180號	臺北市中山區江寧里19鄰錦州街459號	121.543572	25.06031
1585	住宅竊盜	1060516	14~16	臺北市大安區芳和里樂業街91~120號	臺北市大安區芳和里1鄰樂業街136號	121.55251	25.020394
1586	住宅竊盜	1060516	16~18	臺北市大同區建功里重慶北路1段83巷31~60號	臺北市大同區建功里1鄰重慶北路一段83巷43號	121.515773	25.052997
1587	住宅竊盜	1060517	06~08	臺北市南港區重陽里重陽路211~240號	臺北市南港區重陽里1鄰重陽路313號	121.605058	25.058187
1588	住宅竊盜	1060517	10~12	臺北市中正區螢雪里9鄰汀洲路2段6巷1~30號	臺北市中正區螢雪里9鄰汀州路二段6巷21號	121.515643	25.025195
1589	住宅竊盜	1060517	14~16	臺北市內湖區五分里32鄰康寧路3段265巷12之1~30號	臺北市內湖區五分里32鄰康寧路三段265巷12之1號	121.611765	25.066389
1590	住宅竊盜	1060518	10~12	臺北市萬華區長沙街2段121~150號	臺北市萬華區菜園里15鄰長沙街二段203號	121.500247	25.041249
1591	住宅竊盜	1060518	18~20	臺北市萬華區東園街151~180號	臺北市萬華區全德里1鄰東園街221號	121.498523	25.021778
1592	住宅竊盜	1060519	02~04	臺北市信義區富台里7鄰忠孝東路5段423巷6弄1~30號	臺北市信義區富臺里3鄰忠孝東路五段423巷6弄6號	121.575627	25.041703
1593	住宅竊盜	1060519	08~10	臺北市士林區名山里中山北路6段2巷31~60號	臺北市士林區名山里19鄰中山北路六段2巷2號	121.526498	25.102573
1594	住宅竊盜	1060519	18~20	臺北市中山區新生北路3段11巷1~30號	臺北市中山區新福里13鄰新生北路三段11巷63號	121.529978	25.063609
1595	住宅竊盜	1060520	16~18	臺北市中山區伊通街66之1~30號	臺北市中山區中央里8鄰伊通街66之4號	121.534701	25.052754
1596	住宅竊盜	1060523	12~14	臺北市北投區泉源里1鄰珠海路121~150號	臺北市北投區泉源里3鄰珠海路235號	121.514523	25.143554
1597	住宅竊盜	1060523	12~14	臺北市中正區螢圃里重慶南路3段65巷4弄1~30號	臺北市中正區螢圃里26鄰重慶南路三段65巷4弄4號	121.516603	25.026416
1598	住宅竊盜	1060523	14~16	臺北市中山區錦州街181~210號	臺北市中山區江寧里19鄰錦州街459號	121.543572	25.06031
1599	住宅竊盜	1060523	16~18	臺北市中正區螢圃里重慶南路3段65巷4弄1~30號	臺北市中正區螢圃里26鄰重慶南路三段65巷4弄4號	121.516603	25.026416
1600	住宅竊盜	1060523	18~20	臺北市中正區螢圃里重慶南路3段65巷4弄1~30號	臺北市中正區螢圃里26鄰重慶南路三段65巷4弄4號	121.516603	25.026416
1601	住宅竊盜	1060523	18~20	臺北市中正區螢圃里重慶南路3段65巷4弄1~30號	臺北市中正區螢圃里26鄰重慶南路三段65巷4弄4號	121.516603	25.026416
1602	住宅竊盜	1060523	20~22	臺北市中山區德惠街3巷1~30號	臺北市中山區圓山里13鄰德惠街3巷3號	121.523566	25.067198
1603	住宅竊盜	1060524	08~10	臺北市中山區民生東路3段9巷1~30號	臺北市中山區江山里4鄰民生東路三段9巷9號	121.537706	25.059035
1604	住宅竊盜	1060525	08~10	臺北市文山區試院里006鄰和興路53巷2弄1~30號	臺北市文山區試院里6鄰和興路53巷2弄7號	121.548041	24.985261
1605	住宅竊盜	1060526	04~06	臺北市大安區黎元里安居街124巷1~30號	臺北市大安區黎元里14鄰安居街124巷20號	121.551236	25.018557
1606	住宅竊盜	1060528	00~02	臺北市中正區河堤里金門街1~30號	臺北市中正區河堤里15鄰金門街52號	121.522101	25.020607
1607	住宅竊盜	1060528	20~22	臺北市信義區吳興街350巷1~30號	臺北市信義區惠安里9鄰吳興街350巷38號	121.565983	25.024809
1608	住宅竊盜	1060529	20~22	臺北市中山區松江路362巷1~30號	臺北市中山區新生里2鄰松江路362巷83號	121.530672	25.062066
1609	住宅竊盜	1060530	10~12	臺北市中山區建國北路2段258巷1~30號	臺北市中山區松江里23鄰建國北路二段258巷33號	121.535143	25.061895
1610	住宅竊盜	1060530	18~20	臺北市北投區奇岩里公館路130巷1弄1~30號	臺北市北投區奇岩里3鄰公?路130巷1弄1號	121.505088	25.129346
1611	住宅竊盜	1060531	06~08	臺北市萬華區西園路320巷36弄1~30號	臺北市萬華區和德里17鄰西園路二段320巷36弄36號	121.490984	25.027315
1612	住宅竊盜	1060531	16~18	臺北市大安區敦安里敦化南路1段295巷31~60號	臺北市大安區敦安里5鄰敦化南路一段295巷54號	121.552156	25.03534
1613	住宅竊盜	1060601	06~08	臺北市南港區玉成街201巷1~30號	臺北市南港區鴻福里1鄰玉成街201巷21號	121.585611	25.044705
1614	住宅竊盜	1060601	14~16	臺北市中正區幸福里杭州南路1段6巷1~30號	臺北市中正區幸福里7鄰杭州南路一段6巷6號	121.526229	25.043337
1615	住宅竊盜	1060601	22~24	臺北市松山區撫遠街400巷61~90號	臺北市松山區莊敬里20鄰撫遠街400巷96號	121.565271	25.065799
1616	住宅竊盜	1060602	08~10	臺北市大同區至聖里大龍街271~300號	臺北市大同區至聖里26鄰大龍街312號	121.515799	25.071861
1617	住宅竊盜	1060602	14~16	臺北市北投區桃源里中央北路3段236巷1~30號	臺北市北投區桃源里14鄰中央北路三段236巷12號	121.479995	25.136545
1618	住宅竊盜	1060602	18~20	臺北市大安區誠安里復興南路1段61~90號	臺北市大安區誠安里10鄰復興南路一段162號	121.543549	25.042103
1619	住宅竊盜	1060603	08~10	臺北市中正區南門里延平南路181~210號	臺北市中正區南門里2鄰延平南路225號	121.507306	25.032222
1620	住宅竊盜	1060604	16~18	臺北市大安區龍淵里辛亥路2段181~210號	臺北市大安區龍淵里20鄰辛亥路二段225號	121.543014	25.021611
1621	住宅竊盜	1060606	08~10	臺北市士林區蘭雅里5鄰士東路120巷22弄1~30號	臺北市士林區蘭雅里5鄰士東路120巷22弄16號	121.529072	25.111281
1622	住宅竊盜	1060606	08~10	臺北市士林區天祿里士東路89巷16弄1~30號	臺北市士林區天祿里5鄰士東路89巷16弄16號	121.528873	25.112912
1623	住宅竊盜	1060606	18~20	臺北市信義區敦厚里永吉路30巷101弄1~30號	臺北市信義區敦厚里18鄰永吉路30巷101弄30號	121.569753	25.043451
1624	住宅竊盜	1060607	02~04	臺北市北投區清江里崇仁路1段131巷10弄1~30號	臺北市北投區清江里26鄰崇仁路一段131巷10弄10號	121.502561	25.124479
1625	住宅竊盜	1060607	10~12	臺北市南港區南港路3段16巷1弄1~30號	臺北市南港區西新里11鄰南港路三段16巷1弄1號	121.59247	25.054596
1626	住宅竊盜	1060607	14~16	臺北市大同區寧夏路91~120號	臺北市大同區民權里4鄰寧夏路171號	121.514268	25.061713
1627	住宅竊盜	1060608	18~20	臺北市信義區雅祥里松信路31~60號	臺北市信義區雅祥里18鄰松信路63號	121.572316	25.047232
1628	住宅竊盜	1060610	04~06	臺北市大安區大學里羅斯福路3段283巷31~60號	臺北市大安區大學里23鄰羅斯福路三段283巷38號	121.531829	25.019615
1629	住宅竊盜	1060610	06~08	臺北市中正區富水里思源街1~30號	臺北市中正區富水里2鄰思源街24號	121.528561	25.012255
1630	住宅竊盜	1060610	12~14	臺北市南港區重陽路541~570號	臺北市南港區三重里21鄰重陽路592號	121.614773	25.062958
1631	住宅竊盜	1060610	18~20	臺北市萬華區長沙街2段31~60號	臺北市萬華區菜園里15鄰長沙街二段203號	121.500247	25.041249
1632	住宅竊盜	1060610	18~20	臺北市文山區萬美里010鄰萬美街1段91~120號	臺北市文山區萬美里3鄰萬美街一段123之1號	121.562451	25.001483
1633	住宅竊盜	1060615	06~08	臺北市信義區忠孝東路4段553巷16弄1~30號	臺北市信義區新仁里4鄰忠孝東路四段553巷16弄11之1號	121.563554	25.042887
1634	住宅竊盜	1060616	14~16	臺北市中山區朱崙街31~60號	臺北市中山區力行里12鄰朱崙街91號	121.543563	25.050018
1635	住宅竊盜	1060616	20~22	臺北市中山區龍江路120巷1~30號	臺北市中山區復華里20鄰龍江路120巷9號	121.53993	25.053583
1636	住宅竊盜	1060617	06~08	臺北市中山區中山北路2段59巷44弄1~30號	臺北市中山區中山里3鄰中山北路二段59巷44弄23號	121.52363	25.055672
1637	住宅竊盜	1060619	00~02	臺北市信義區景新里吳興街91~120號	臺北市信義區景新里2鄰吳興街225號	121.563139	25.027854
1638	住宅竊盜	1060619	06~08	臺北市大安區錦安里潮州街91~120號	臺北市大安區錦安里11鄰潮州街188之1號	121.530405	25.028258
1639	住宅竊盜	1060619	06~08	臺北市信義區安康里松仁路121~150號	臺北市信義區安康里9鄰松仁路135之1號	121.568956	25.033743
1640	住宅竊盜	1060619	12~14	臺北市北投區湖山里紗帽路1~30號	臺北市北投區湖山里7鄰紗帽路130號	121.546897	25.15121
1641	住宅竊盜	1060619	14~16	臺北市士林區陽明里光華路26巷1~30號	臺北市士林區陽明里15鄰光華路26巷16號	121.5414	25.137235
1642	住宅竊盜	1060619	20~22	臺北市士林區社新里延平北路6段261巷1~30號	臺北市士林區社新里28鄰延平北路六段261巷8號	121.50371	25.088615
1643	住宅竊盜	1060620	00~02	臺北市中山區天津街61~90號	臺北市中山區正得里9鄰天津街68號	121.523287	25.051411
1644	住宅竊盜	1060620	14~16	臺北市大同區延平里民生西路301~330號	臺北市大同區延平里2鄰民生西路333號	121.511765	25.057047
1645	住宅竊盜	1060621	08~10	臺北市大同區星明里重慶北路2段97巷31~60號	臺北市大同區星明里16鄰重慶北路二段97巷36號	121.515071	25.056329
1646	住宅竊盜	1060621	10~12	臺北市北投區一德里中央北路4段481~510號	臺北市北投區一德里21鄰中央北路四段597號	121.465186	25.124396
1647	住宅竊盜	1060622	04~06	臺北市大同區隆和里延平北路3段66巷1~30號	臺北市大同區隆和里13鄰延平北路三段66巷8號	121.510491	25.065387
1648	住宅竊盜	1060623	14~16	臺北市信義區雅祥里永吉路61~90號	臺北市信義區雅祥里7鄰永吉路125號	121.570257	25.045815
1649	住宅竊盜	1060624	02~04	臺北市士林區天母里中山北路7段141巷26~28號	臺北市士林區天母里17鄰中山北路七段141巷43號	121.530188	25.124542
1650	住宅竊盜	1060624	04~06	臺北市中山區吉林路301~330號	臺北市中山區新庄里13鄰吉林路490號	121.530327	25.068131
1651	住宅竊盜	1060624	06~08	臺北市北投區福興里自強街5巷137弄1~30號	臺北市北投區福興里4鄰自強街5巷137弄5號	121.510678	25.112114
1652	住宅竊盜	1060624	14~16	臺北市士林區福佳里美崙街62巷1~30號	臺北市士林區福佳里7鄰美崙街62巷34號	121.522225	25.097643
1653	住宅竊盜	1060624	20~22	臺北市北投區清江里新市街24巷61~90號	臺北市北投區清江里7鄰新市街24巷90號	121.503264	25.130251
1654	住宅竊盜	1060625	00~02	臺北市中山區龍江路394巷31~60號	臺北市中山區行仁里26鄰龍江路394巷61號	121.538459	25.067305
1655	住宅竊盜	1060625	00~02	臺北市士林區舊佳里19鄰文林路421~450號	臺北市士林區舊佳里22鄰文林路592號	121.523803	25.09845
1656	住宅竊盜	1060626	14~16	臺北市大安區通化里通化街19巷1~30號	臺北市大安區通化里7鄰通化街19巷19號	121.555311	25.031739
1657	住宅竊盜	1060626	22~24	臺北市文山區萬年里公館街1~30號	臺北市文山區萬年里9鄰公館街59號	121.537284	25.00513
1658	住宅竊盜	1060629	00~02	臺北市大同區朝陽里重慶北路2段16巷1~30號	臺北市大同區朝陽里13鄰重慶北路二段16巷16號	121.513631	25.054964
1659	住宅竊盜	1060629	02~04	臺北市士林區蘭興里文林路661巷39弄1~30號	臺北市士林區蘭興里1鄰文林路762之1號	121.519882	25.103558
1660	住宅竊盜	1060629	20~22	臺北市內湖區民權東路6段241~270號	臺北市內湖區金湖里10鄰民權東路六段495號	121.60509	25.073221
1661	住宅竊盜	1060630	06~08	臺北市松山區南京東路3段303巷7弄1~30號	臺北市松山區中正里25鄰南京東路三段303巷7弄7號	121.546351	25.052816
1662	住宅竊盜	1060630	10~12	臺北市內湖區安康路93巷4弄1~30號	臺北市內湖區蘆洲里4鄰安康路93巷4弄7號	121.596959	25.062927
1663	住宅竊盜	1060630	14~16	臺北市萬華區西寧南路90巷1~30號	臺北市萬華區西門里16鄰西寧南路90巷14號	121.505297	25.042083
1664	住宅竊盜	1060701	14~16	臺北市大安區大學里溫州街61~90號	臺北市大安區大學里4鄰溫州街91號	121.532878	25.018885
1665	住宅竊盜	1060702	16~18	臺北市士林區三玉里忠誠路2段181~210號	臺北市士林區三玉里10鄰忠誠路二段249號	121.534887	25.117818
1666	住宅竊盜	1060703	12~14	臺北市北投區八仙里大度路怡和巷3弄1~30號	臺北市北投區八仙里14鄰大度路怡和巷3弄3號	121.496101	25.122077
1667	住宅竊盜	1060705	22~24	臺北市內湖區內湖路2段235巷1~30號	臺北市內湖區湖濱里28鄰內湖路二段235巷8號	121.589025	25.082336
1668	住宅竊盜	1060706	14~16	臺北市萬華區和平西路3段51巷1~30號	臺北市萬華區福音里11鄰和平西路三段51巷22號	121.502789	25.035934
1669	住宅竊盜	1060706	16~18	臺北市南港區福德街309巷31~60號	臺北市南港區百福里10鄰福德街309巷61號	121.589406	25.039379
1670	住宅竊盜	1060707	00~02	臺北市士林區天福里天母東路8巷1~30號	臺北市士林區天福里8鄰天母東路8巷99號	121.530289	25.114308
1671	住宅竊盜	1060707	10~12	臺北市南港區百福里福德街309巷31~60號	臺北市南港區百福里10鄰福德街309巷61號	121.589406	25.039379
