id	案類	發生日期	發生時段	Address	Response_Address	Response_X	Response_Y
1185	自行車竊盜	1070402	16~18	臺北市士林區三玉里13鄰忠誠路2段1~30號	臺北市士林區三玉里10鄰忠誠路二段101號	121.536531	25.11624
1186	自行車竊盜	1070403	00~02	臺北市大安區龍門里新生南路2段1~30號	臺北市大安區龍門里6鄰新生南路二段1號	121.535351	25.030152
1187	自行車竊盜	1070403	18~20	臺北市南港區成福路91~120號	臺北市南港區百福里20鄰成福路304號	121.590926	25.035805
1188	自行車竊盜	1070407	16~18	臺北市中正區南門里重慶南路2段與南海路口的天橋下(靠中正第	臺北市中正區南門里10鄰重慶南路二段2號	121.512235	25.034956
1189	自行車竊盜	1070408	14~16	臺北市內湖區民權東路6段296巷31~60號	臺北市內湖區南湖里1鄰民權東路六段296巷123號	121.609491	25.069371
1190	自行車竊盜	1070409	10~12	臺北市中山區新生北路2段133巷1~30號	臺北市中山區新生里19鄰新生北路二段133巷59號	121.529681	25.060891
1191	自行車竊盜	1070409	14~16	臺北市大同區敦煌路88巷	臺北市大同區重慶里13鄰敦煌路88巷2號	121.517101	25.075758
1192	自行車竊盜	1070410	02~04	臺北市大同區延平北路4段111巷	臺北市大同區鄰江里24鄰延平北路四段111巷1號	121.51118	25.071417
1193	自行車竊盜	1070411	02~04	臺北市信義區五全里永吉路278巷47弄1~30號	臺北市信義區五全里17鄰永吉路278巷47弄23號	121.575297	25.043831
1194	自行車竊盜	1070411	20~22	臺北市信義區三張里吳興街281巷31~60號	臺北市信義區三張里16鄰吳興街281巷72號	121.566032	25.026267
1195	自行車竊盜	1070413	14~16	臺北市中正區南門里廣州街8巷	臺北市中正區南門里3鄰廣州街8巷5之1號	121.508195	25.034934
1196	自行車竊盜	1070413	18~20	臺北市大同區(大橋頭捷運站2號	臺北市大同區隆和里10鄰景化街2號	121.511272	25.065035
1197	自行車竊盜	1070415	14~16	臺北市中山區中山北路2段91~120號	臺北市中山區恆安里1鄰中山北路二段185號	121.522597	25.063855
1198	自行車竊盜	1070415	14~16	臺北市大同區寧夏路91~120號	臺北市大同區民權里4鄰寧夏路171號	121.514268	25.061713
1199	自行車竊盜	1070415	18~20	臺北市大同區承德路3段208巷1~30號	臺北市大同區至聖里13鄰承德路三段208巷95號	121.517007	25.071241
1200	自行車竊盜	1070416	14~16	臺北市大同區民族西路252巷	臺北市大同區國慶里8鄰民族西路252巷1之1號	121.512379	25.068362
1201	自行車竊盜	1070418	14~16	臺北市大同區迪化街2段421~450號	臺北市大同區老師里11鄰迪化街二段426之1號	121.511779	25.074045
1202	自行車竊盜	1070419	16~18	臺北市大安區民炤里信義路3段31~60號	臺北市大安區民炤里16鄰信義路三段77號	121.537406	25.03375
1203	自行車竊盜	1070419	20~22	臺北市大同區寧夏路31~60號	臺北市大同區民權里4鄰寧夏路171號	121.514268	25.061713
1204	自行車竊盜	1070421	10~12	臺北市內湖區港華街1~30號	臺北市內湖區港華里24鄰港華街129號	121.57256	25.083901
1205	自行車竊盜	1070422	12~14	臺北市內湖區康寧路1段64巷1~30號	臺北市內湖區紫星里6鄰康寧路一段64巷21號	121.592222	25.07945
1206	自行車竊盜	1070422	18~20	臺北市信義區六藝里永吉路180巷16弄1~30號	臺北市信義區六藝里4鄰永吉路180巷16弄16號	121.571046	25.044938
1207	自行車竊盜	1070424	00~02	臺北市萬華區萬大路137巷31~60號	臺北市萬華區新安里4鄰萬大路137巷55號	121.501824	25.029256
1208	自行車竊盜	1070425	00~02	臺北市大安區建安里忠孝東路4段147巷	臺北市大安區建安里16鄰忠孝東路四段147巷1號	121.54971	25.041778
1209	自行車竊盜	1070427	00~02	臺北市大安區龍泉里泰順街26巷	臺北市大安區龍泉里9鄰泰順街26巷3號	121.531239	25.025153
1210	自行車竊盜	1070428	12~14	臺北市內湖區康寧路1段151~180號	臺北市內湖區紫雲里16鄰康寧路一段406號	121.599977	25.077815
1211	自行車竊盜	1070429	14~16	臺北市信義區興隆里忠孝東路5段(逸仙路口)	臺北市信義區興隆里9鄰忠孝東路四段400號	121.557901	25.041134
1212	自行車竊盜	1070430	22~24	臺北市大同區大龍街61~90號	臺北市大同區至聖里26鄰大龍街312號	121.515799	25.071861
1213	自行車竊盜	1070501	00~02	臺北市中正區螢圃里25鄰和平西路1段121~150號	臺北市中正區螢圃里25鄰和平西路一段142號	121.516336	25.027035
1214	自行車竊盜	1070501	16~18	臺北市大安區龍生里和平東路與建國南路口	臺北市大安區龍生里14鄰和平東路二段49之1號	121.538245	25.025769
1215	自行車竊盜	1070503	14~16	臺北市萬華區內江街31~60號	臺北市萬華區菜園里15鄰內江街178號	121.500386	25.041772
1216	自行車竊盜	1070505	00~02	臺北市士林區福佳里文昌路91~120號	臺北市士林區福佳里24鄰文昌路177號	121.520094	25.098417
1217	自行車竊盜	1070505	04~06	臺北市中山區渭水路3巷1~30號	臺北市中山區朱園里20鄰渭水路3巷48號	121.533565	25.046814
1218	自行車竊盜	1070505	04~06	臺北市中山區渭水路3巷1~30號	臺北市中山區朱園里20鄰渭水路3巷48號	121.533565	25.046814
1219	自行車竊盜	1070505	08~10	臺北市士林區天玉里天母西路1~30號	臺北市士林區天玉里12鄰天母西路91號	121.524625	25.118653
1220	自行車竊盜	1070505	12~14	臺北市中山區敬業一路與樂群三路口的停車格	臺北市中山區成功里17鄰敬業一路1號	121.55294	25.080345
1221	自行車竊盜	1070506	02~04	臺北市中山區新生北路2段29之1~30號	臺北市中山區中原里4鄰新生北路二段29之1號	121.527784	25.053913
1222	自行車竊盜	1070508	00~02	臺北市松山區三民路107巷1~30號	臺北市松山區三民里7鄰三民路107巷34號	121.561774	25.057631
1223	自行車竊盜	1070508	20~22	臺北市士林區蘭雅里中山北路6段271~300號	臺北市士林區蘭雅里25鄰中山北路六段346號	121.526056	25.111594
1224	自行車竊盜	1070509	08~10	臺北市內湖區金湖路91~120號	臺北市內湖區金湖里10鄰金湖路423號	121.60504	25.073336
1225	自行車竊盜	1070509	16~18	臺北市南港區東明街97巷與東明街口	臺北市南港區東新里12鄰東明街97巷5號	121.60108	25.054902
1226	自行車竊盜	1070511	16~18	臺北市南港區東新街151~180號	臺北市南港區新光里16鄰東新街230號	121.594329	25.047846
1227	自行車竊盜	1070511	20~22	臺北市內湖區內湖路2段103巷119弄31~60號	臺北市內湖區湖濱里8鄰內湖路二段103巷119弄66號	121.58174	25.084526
1228	自行車竊盜	1070512	02~04	臺北市中山區龍江路155巷1~30號	臺北市中山區復華里7鄰龍江路155巷29號	121.541623	25.054269
1229	自行車竊盜	1070512	10~12	臺北市大安區虎嘯里2鄰敦化南路2段172巷1~30號	臺北市大安區虎嘯里3鄰敦化南路二段172巷34號	121.546778	25.024032
1230	自行車竊盜	1070512	14~16	臺北市中山區中山國中捷運站前	找不到指定的門牌地址。		
1231	自行車竊盜	1070513	00~02	臺北市內湖區文湖街21巷94弄口	臺北市內湖區西康里12鄰文湖街21巷94弄1號	121.559844	25.090178
1232	自行車竊盜	1070513	14~16	臺北市北投區吉慶里石牌路1段71巷3弄1~30號	臺北市北投區吉慶里13鄰石牌路一段71巷3弄3號	121.510977	25.113747
1233	自行車竊盜	1070514	06~08	臺北市大安區黎元里臥龍街195巷31~60號	臺北市大安區黎元里1鄰臥龍街195巷47之1號	121.553945	25.019172
1234	自行車竊盜	1070515	14~16	臺北市中正區三元街61~90號	臺北市中正區永功里12鄰三元街270號	121.514073	25.027356
1235	自行車竊盜	1070515	14~16	臺北市大安區龍門里建國南路2段241~270號	臺北市大安區龍門里3鄰建國南路二段332號	121.537233	25.023301
1236	自行車竊盜	1070516	04~06	臺北市大同區酒泉街10巷	臺北市大同區至聖里4鄰酒泉街10巷1號	121.519761	25.070526
1237	自行車竊盜	1070519	08~10	臺北市大同區重慶北路3段301~330號	臺北市大同區重慶里7鄰重慶北路三段397之1號	121.514469	25.076301
1238	自行車竊盜	1070519	18~20	臺北市中山區南京新生停車場南側	找不到指定的門牌地址。		
1239	自行車竊盜	1070520	10~12	臺北市大同區鄭州路1~30號	臺北市大同區玉泉里9鄰鄭州路129號	121.51074	25.050363
1240	自行車竊盜	1070521	00~02	臺北市信義區長春里松山路301~330號	臺北市信義區長春里2鄰松山路328號	121.577657	25.042166
1241	自行車竊盜	1070523	02~04	臺北市大安區龍生里建國南路2段211~240號	臺北市大安區龍生里14鄰建國南路二段231號	121.538039	25.02595
1242	自行車竊盜	1070523	06~08	臺北市北投區榮光里石牌路1段181~210號	臺北市北投區榮光里22鄰石牌路一段200號	121.515215	25.115005
1243	自行車竊盜	1070523	16~18	臺北市大安區學府里長興街31~60號	臺北市大安區學府里9鄰長興街131號	121.547559	25.014925
1244	自行車竊盜	1070523	18~20	臺北市大安區和安里信義路與建國南路口	臺北市大安區和安里2鄰信義路三段89號	121.538408	25.033753
1245	自行車竊盜	1070525	06~08	臺北市信義區三張里松勤街140巷1~30號	臺北市信義區三張里34鄰松勤街118號	121.567417	25.031635
1246	自行車竊盜	1070525	16~18	臺北市內湖區內湖路一段217巷旁西康公園前人行道	臺北市內湖區西康里21鄰內湖路一段217巷1號	121.564426	25.083573
1247	自行車竊盜	1070525	22~24	臺北市士林區聖山里忠誠路1段173巷28弄1~30號	臺北市士林區聖山里1鄰忠誠路一段173巷28弄21號	121.532394	25.107877
1248	自行車竊盜	1070526	22~24	臺北市中山區圓山捷運站2號	臺北市中山區埤頭里11鄰安東街2號	121.541566	25.046851
1249	自行車竊盜	1070526	22~24	臺北市中山區圓山捷運站2號	臺北市中山區康樂里6鄰長春路2號	121.523152	25.054866
1250	自行車竊盜	1070527	02~04	臺北市中正區永昌里汀州路1段181~210號	臺北市中正區永昌里4鄰汀州路一段260號	121.510765	25.027051
1251	自行車竊盜	1070527	14~16	臺北市萬華區水源路181~210號	臺北市萬華區日祥里2鄰水源路209之1號	121.502133	25.019112
1252	自行車竊盜	1070527	20~22	臺北市北投區吉慶里實踐街61~90號	臺北市北投區吉慶里18鄰實踐街92號	121.511484	25.115207
1253	自行車竊盜	1070529	02~04	臺北市大安區學府里基隆路4段31~60號	臺北市大安區學府里17鄰基隆路四段148號	121.537434	25.012183
1254	自行車竊盜	1070530	06~08	臺北市大安區學府里羅斯福路4段1~30號	臺北市大安區學府里1鄰羅斯福路四段131之1號	121.537449	25.01057
1255	自行車竊盜	1070531	02~04	臺北市大安區龍泉里師大路1~30號	臺北市大安區龍泉里3鄰師大路71號	121.528589	25.023681
1256	自行車竊盜	1070531	06~08	臺北市南港區忠孝東路5段961~990號	臺北市南港區萬福里6鄰忠孝東路五段1000號	121.582973	25.045045
1257	自行車竊盜	1070601	08~10	臺北市中山區南京東路3段151~180號	臺北市中山區復華里11鄰南京東路三段225號	121.543673	25.052049
1258	自行車竊盜	1070602	10~12	臺北市中正區愛國里愛國西路與博愛路口((小南門捷運站3號	臺北市中正區愛國里3鄰愛國西路50之1號	121.507367	25.036743
1259	自行車竊盜	1070603	08~10	臺北市北投區石牌里致遠一路1段46巷1~30號	臺北市北投區石牌里7鄰致遠一路一段46巷45之1號	121.517745	25.110516
1260	自行車竊盜	1070607	22~24	臺北市大安區古莊里羅斯福路3段17巷1~30號	臺北市大安區古莊里10鄰羅斯福路三段17巷18之1號	121.525447	25.024336
1261	自行車竊盜	1070608	14~16	臺北市內湖區成功路5段1~30號	臺北市內湖區大湖里4鄰成功路五段118號	121.604149	25.083389
1262	自行車竊盜	1070608	18~20	臺北市萬華區和平西路3段241~270號	臺北市萬華區華江里28鄰和平西路三段404號	121.490739	25.035309
1263	自行車竊盜	1070609	22~24	臺北市松山區八德路3段199巷1弄1~30號	臺北市松山區復勢里14鄰八德路三段199巷1弄1號	121.556396	25.048611
1264	自行車竊盜	1070611	10~12	臺北市北投區溫泉里溫泉路58巷1~30號	臺北市北投區溫泉里9鄰溫泉路58巷22號	121.505519	25.133285
1265	自行車竊盜	1070616	00~02	臺北市松山區三民路95巷31~60號	臺北市松山區三民里3鄰三民路95巷34號	121.561836	25.057058
1266	自行車竊盜	1070618	10~12	臺北市中正區幸市里齊東街82巷31~60號	找不到指定的門牌地址。		
1267	自行車竊盜	1070619	18~20	臺北市士林區承德里基河路1~30號	臺北市士林區承德里18鄰基河路48號	121.524529	25.083966
1268	自行車竊盜	1070621	10~12	臺北市大安區住安里信義路4段1~30號	臺北市大安區住安里19鄰信義路四段106號	121.548339	25.033087
1269	自行車竊盜	1070621	16~18	臺北市內湖區內湖路1段667巷	臺北市內湖區港都里6鄰內湖路一段667巷1號	121.576021	25.080174
1270	自行車竊盜	1070622	14~16	臺北市士林區明勝里承德路4段61~90號	臺北市士林區明勝里5鄰承德路四段31之1號	121.522602	25.080631
1271	自行車竊盜	1070623	18~20	臺北市大同區安西街91巷1~30號	臺北市大同區南芳里11鄰安西街91巷13號	121.510237	25.062508
1272	自行車竊盜	1070623	22~24	臺北市中山區大直街2巷1~30號	臺北市中山區大直里28鄰大直街2巷35號	121.544848	25.080824
1273	自行車竊盜	1070625	00~02	臺北市中正區頂東里羅斯福路3段84巷1~30號	臺北市中正區頂東里4鄰羅斯福路三段84巷21號	121.525839	25.021203
1274	自行車竊盜	1070626	10~12	臺北市萬華區(梧州街與三水街口)	找不到指定的門牌地址。		
1275	自行車竊盜	1070626	22~24	臺北市信義區永吉路200巷41弄(口)	臺北市信義區五全里14鄰永吉路200巷41弄1號	121.572819	25.044316
1276	自行車竊盜	1070630	04~06	臺北市北投區開明里復興一路31~60號	臺北市北投區開明里20鄰復興一路65號	121.503397	25.142347
1277	自行車竊盜	1070630	08~10	臺北市中正區頂東里汀州路2段301~330號	臺北市中正區頂東里22鄰汀州路二段339號	121.525319	25.021229
1278	自行車竊盜	1070630	10~12	臺北市萬華區(西門捷運1號	臺北市萬華區華中里12鄰武成街1號	121.496084	25.018125
1279	自行車竊盜	1070630	12~14	臺北市大安區龍坡里和平東路1段241~270號	臺北市大安區龍坡里6鄰和平東路一段280號	121.534206	25.025939
1280	自行車竊盜	1070630	18~20	臺北市萬華區和平西路3段382巷2弄1~30號	臺北市萬華區華江里27鄰和平西路三段382巷2弄35號	121.490385	25.034821
1281	自行車竊盜	1070630	20~22	臺北市內湖區港墘捷運站1號	臺北市內湖區西湖里13鄰基湖路1號	121.565569	25.081682
1282	自行車竊盜	1070701	18~20	臺北市信義區三張里信義路5段(101世貿捷運站2號	臺北市信義區三張里34鄰信義路五段100之1號	121.565875	25.032745
1283	自行車竊盜	1070703	08~10	臺北市北投區福興里自強街5巷1~30號	臺北市北投區福興里4鄰自強街5巷129號	121.511087	25.112238
1284	自行車竊盜	1070707	16~18	臺北市大安區學府里羅斯福路4段1~30號	臺北市大安區學府里1鄰羅斯福路四段131之1號	121.537449	25.01057
1285	自行車竊盜	1070708	08~10	臺北市中正區螢雪里重慶南路3段151~180號	臺北市中正區螢雪里5鄰重慶南路三段182號	121.516649	25.022773
1286	自行車竊盜	1070708	14~16	臺北市萬華區萬大路301~330號	臺北市萬華區華中里20鄰萬大路628號	121.495555	25.01695
1287	自行車竊盜	1070709	14~16	臺北市大安區龍圖里復興南路2段61~90號	臺北市大安區龍圖里17鄰復興南路二段92號	121.543272	25.030145
1288	自行車竊盜	1070710	20~22	臺北市萬華區仁德里西寧南路287巷	臺北市萬華區仁德里5鄰西寧南路287號	121.506373	25.038816
1289	自行車竊盜	1070710	22~24	臺北市中正區網溪里22鄰廈門街99巷1~30號	臺北市中正區網溪里22鄰?門街99巷38號	121.521007	25.023655
1290	自行車竊盜	1070712	14~16	臺北市北投區大同里北投路1段(與育仁路口)	臺北市北投區大同里15鄰北投路二段1號	121.499414	25.130319
1291	自行車竊盜	1070713	04~06	臺北市中山區林森北路107巷31~60號	臺北市中山區正義里9鄰林森北路107巷91號	121.52804	25.04981
1292	自行車竊盜	1070717	16~18	臺北市萬華區東園街1~30號	臺北市萬華區保德里1鄰東園街130號	121.497384	25.023783
1293	自行車竊盜	1070720	00~02	臺北市大安區永康里信義路與麗水街口	臺北市大安區永康里10鄰信義路二段104號	121.527534	25.033852
1294	自行車竊盜	1070721	16~18	臺北市萬華區西園路1段121~150號	臺北市萬華區糖?里13鄰西園路一段314之1號	121.497884	25.033374
1295	自行車竊盜	1070722	04~06	臺北市大同區市民大道1段91~120號	臺北市大同區建明里25鄰市民大道一段211號	121.518412	25.049133
1296	自行車竊盜	1070722	14~16	臺北市萬華區富福里大理街42~6號	臺北市萬華區富福里1鄰大理街69號	121.499543	25.034562
1297	自行車竊盜	1070722	18~20	臺北市中山區新生北路2段31~60號	臺北市中山區新生里13鄰新生北路二段155號	121.527959	25.062221
1298	自行車竊盜	1070728	10~12	臺北市內湖區內湖路2段103巷61~90號	臺北市內湖區湖濱里5鄰內湖路二段103巷103之1號	121.581113	25.083742
1299	自行車竊盜	1070729	06~08	臺北市中正區幸福里忠孝東路1巷61~90號	臺北市中正區幸福里14鄰忠孝東路二段64巷1號	121.528082	25.042635
1300	自行車竊盜	1070729	20~22	臺北市信義區三犁里信義路5段(象山捷運站2號	臺北市信義區三犁里14鄰信義路五段122號	121.568527	25.032578
1301	自行車竊盜	1070730	06~08	臺北市士林區德華里福國路91~120號	臺北市士林區德華里14鄰福國路108之1號	121.521621	25.102145
1302	自行車竊盜	1070801	08~10	臺北市南港區南港里興東街10巷1~30號	臺北市南港區南港里22鄰興東街10巷10號	121.611124	25.05608
1303	自行車竊盜	1070801	14~16	臺北市內湖區法務部行政執行署士林分署腳踏車棚內	找不到指定的門牌地址。		
1304	自行車竊盜	1070803	08~10	臺北市文山區萬隆里羅斯福路5段236巷1~30號	臺北市文山區萬隆里4鄰羅斯福路五段236巷30號	121.536942	25.00183
1305	自行車竊盜	1070803	12~14	臺北市大安區通安里信義路4段241~270號	臺北市大安區通安里3鄰信義路四段260號	121.554139	25.032962
1306	自行車竊盜	1070804	14~16	臺北市中正區黎明里市民大道1段(捷運臺北車站M2出口附近)	臺北市中正區黎明里3鄰市民大道一段100號	121.51748	25.048445
1307	自行車竊盜	1070804	20~22	臺北市大安區民輝里新生南路1段97巷1~30號	臺北市大安區民輝里13鄰新生南路一段97巷50號	121.536727	25.041176
1308	自行車竊盜	1070805	14~16	臺北市北投區福興里石牌路1段61~90號	臺北市北投區福興里2鄰石牌路一段90號	121.51209	25.113828
1309	自行車竊盜	1070808	22~24	臺北市松山區南京東路5段291巷31~60號	臺北市松山區安平里10鄰南京東路五段291巷52號	121.566005	25.053764
1310	自行車竊盜	1070811	14~16	臺北市大安區學府里羅斯福路4段1~30號	臺北市大安區學府里1鄰羅斯福路四段131之1號	121.537449	25.01057
1311	自行車竊盜	1070812	18~20	臺北市南港區市民大道8段361~390號	臺北市南港區新富里1鄰市民大道八段619號	121.616271	25.05463
1312	自行車竊盜	1070813	02~04	臺北市大安區光武里忠孝東路4段61~90號	臺北市大安區光武里1鄰忠孝東路四段107號	121.548289	25.041747
1313	自行車竊盜	1070815	00~02	臺北市萬華區艋舺大路1~30號	找不到指定的門牌地址。		
1314	自行車竊盜	1070817	06~08	臺北市大同區安西街61~90號	臺北市大同區南芳里13鄰安西街172號	121.509804	25.062916
1315	自行車竊盜	1070817	22~24	臺北市南港區中研里研究院路2段61~90號	臺北市南港區中研里34鄰研究院路二段148號	121.616934	25.038501
1316	自行車竊盜	1070820	02~04	臺北市文山區萬有里興隆路1段181~210號	臺北市文山區萬有里10鄰興隆路一段242號	121.5441	24.99887
1317	自行車竊盜	1070820	20~22	臺北市大安區車層里仁愛路4段345巷4弄31~60號	臺北市大安區車層里7鄰仁愛路四段345巷4弄4號	121.553833	25.038851
1318	自行車竊盜	1070821	08~10	臺北市大安區昌隆里市民大道3段217巷2弄1~30號	臺北市大安區昌隆里15鄰市民大道三段214號	121.540575	25.044353
1319	自行車竊盜	1070822	04~06	臺北市大安區仁慈里復興南路1段271~300號	臺北市大安區仁慈里3鄰復興南路一段323號	121.543808	25.03376
1320	自行車竊盜	1070823	22~24	臺北市中山區復興北路361~390號	臺北市中山區下埤里13鄰復興北路518之1號	121.54393	25.066205
1321	自行車竊盜	1070825	16~18	臺北市中正區河堤里汀州路2段211~240號	臺北市中正區河堤里5鄰汀州路二段262號	121.525087	25.021186
1322	自行車竊盜	1070831	00~02	臺北市中正區林興里羅斯福路3段121~150號	臺北市中正區林興里20鄰羅斯福路三段168號	121.528775	25.01988
1323	自行車竊盜	1070901	06~08	臺北市中山區中山北路2段77巷1~30號	臺北市中山區中山里12鄰中山北路二段77巷51號	121.525254	25.057549
1324	自行車竊盜	1070902	02~04	臺北市大安區龍圖里信義路3段91~120號	臺北市大安區龍圖里8鄰信義路三段202號	121.543324	25.03318
1325	自行車竊盜	1070903	04~06	臺北市大安區古莊里和平東路1段50巷	臺北市大安區古莊里2鄰和平東路一段50巷3號	121.523912	25.026617
1326	自行車竊盜	1070903	10~12	臺北市中正區愛國里中華路2段31~60號	臺北市中正區愛國里1鄰中華路二段101號	121.505641	25.033588
1327	自行車竊盜	1070904	10~12	臺北市信義區永吉里松山路121~150號	臺北市信義區永吉里16鄰松山路199之1號	121.578018	25.045591
1328	自行車竊盜	1070904	16~18	臺北市大安區芳和里和平東路3段151~180號	臺北市大安區芳和里13鄰和平東路三段226號	121.554436	25.022334
1329	自行車竊盜	1070904	18~20	臺北市大安區敦安里信義路4段199巷	臺北市大安區敦安里11鄰信義路四段199巷2號	121.551526	25.033563
1330	自行車竊盜	1070908	12~14	臺北市內湖區文德路211~240號	臺北市內湖區紫陽里3鄰文德路279號	121.589146	25.079384
1331	自行車竊盜	1070910	08~10	臺北市北投區振華里東華街1段361~390號	臺北市北投區振華里17鄰東華街一段552號	121.51559	25.115051
1332	自行車竊盜	1070911	12~14	臺北市大安區虎嘯里基隆路2段181~210號	臺北市大安區虎嘯里9鄰基隆路二段272號	121.549719	25.022096
1333	自行車竊盜	1070913	08~10	臺北市文山區萬隆里羅斯福路5段211~240號	臺北市文山區萬隆里8鄰羅斯福路五段266號	121.539278	25.000667
1334	自行車竊盜	1070914	16~18	臺北市大同區臺北地下街Y9	找不到指定的門牌地址。		
1335	自行車竊盜	1070915	08~10	臺北市中山區龍江路318巷1~30號	臺北市中山區行仁里2鄰龍江路318巷50號	121.538405	25.064722
1336	自行車竊盜	1070915	12~14	臺北市信義區永吉里永吉路517巷1弄1~30號	臺北市信義區永吉里15鄰永吉路517巷1弄18號	121.579367	25.045802
1337	自行車竊盜	1070917	12~14	臺北市大安區黎孝里和平東路3段241~270號	臺北市大安區黎孝里19鄰和平東路三段310號	121.556551	25.02028
1338	自行車竊盜	1070919	22~24	臺北市大同區錦西街65巷1~30號	臺北市大同區民權里15鄰錦西街65巷47之3號	121.515351	25.060533
1339	自行車竊盜	1070920	16~18	臺北市士林區明勝里基河路1~30號	找不到指定的門牌地址。		
1340	自行車竊盜	1070921	08~10	臺北市大安區龍門里建國南路2段241~270號	臺北市大安區龍門里3鄰建國南路二段332號	121.537233	25.023301
1341	自行車竊盜	1070921	14~16	臺北市大同區歸綏街61~90號	臺北市大同區大有里14鄰歸綏街301號	121.508874	25.058198
1342	自行車竊盜	1070921	16~18	臺北市北投區榮華里富貴一路35巷1~30號	臺北市北投區榮華里2鄰富貴一路35巷21號	121.523585	25.115397
1343	自行車竊盜	1070922	10~12	臺北市北投區東華里致遠三路50巷1~30號	臺北市北投區東華里14鄰致遠三路50巷12號	121.51222	25.120505
1344	自行車竊盜	1070923	08~10	臺北市中正區頂東里師大路121~150號	臺北市中正區頂東里23鄰師大路172之1號	121.525411	25.021156
1345	自行車竊盜	1070923	14~16	臺北市松山區敦化北路331~360號	臺北市松山區精忠里11鄰敦化北路409號	121.552727	25.063127
1346	自行車竊盜	1070924	22~24	臺北市大安區黎和里和平東路3段391~420號	臺北市大安區黎和里6鄰和平東路三段662號	121.563181	25.01247
1347	自行車竊盜	1070928	14~16	臺北市文山區景行里景中街30巷(景行公園旁)	臺北市文山區景行里11鄰景中街30巷6之1號	121.542013	24.992502
1348	自行車竊盜	1070929	08~10	臺北市松山區八德路4段691~720號	臺北市松山區慈祐里1鄰八德路四段847號	121.579786	25.051573
1349	自行車竊盜	1071002	10~12	臺北市中正區林興里辛亥路1段43巷(口(台電大樓捷運站1號	臺北市中正區林興里20鄰辛亥路一段43巷2號	121.528469	25.01969
1350	自行車竊盜	1071002	18~20	臺北市大安區光武里大安路1段31巷1~30號	臺北市大安區光武里12鄰大安路一段31巷31號	121.54758	25.044094
1351	自行車竊盜	1071002	22~24	臺北市中山區民生西路45巷9弄1~30號	臺北市中山區集英里4鄰民生西路45巷9弄27號	121.521699	25.059123
1352	自行車竊盜	1071002	22~24	臺北市中山區民生西路45巷9弄1~30號	臺北市中山區集英里4鄰民生西路45巷9弄27號	121.521699	25.059123
1353	自行車竊盜	1071006	16~18	臺北市大安區群英里和平東路3段1巷72弄1~30號	臺北市大安區群英里23鄰和平東路三段1巷72弄16號	121.546394	25.027715
1354	自行車竊盜	1071006	16~18	臺北市中山區長春路151~180號	臺北市中山區復華里1鄰長春路410號	121.543745	25.054473
1355	自行車竊盜	1071009	16~18	臺北市中正區中山南路與常德街口	臺北市中正區幸福里1鄰中山南路1號	121.519586	25.043966
1356	自行車竊盜	1071011	12~14	臺北市北投區石牌里明德路91~120號	臺北市北投區石牌里6鄰明德路95號	121.519155	25.109286
1357	自行車竊盜	1071014	10~12	臺北市中山區新生北路3段1~30號	臺北市中山區圓山里8鄰新生北路三段110號	121.527593	25.068825
1358	自行車竊盜	1071015	10~12	臺北市中正區紹興北街31巷15弄1~30號	臺北市中正區梅花里9鄰紹興北街31巷15弄8號	121.525899	25.044733
1359	自行車竊盜	1071018	12~14	臺北市中山區長春路151~180號	臺北市中山區復華里1鄰長春路410號	121.543745	25.054473
1360	自行車竊盜	1071018	22~24	臺北市大安區義安里敦化南路2段91~120號	臺北市大安區義安里16鄰敦化南路二段107號	121.549122	25.028276
1361	自行車竊盜	1071019	00~02	臺北市士林區明勝里承德路4段3巷1~30號	臺北市士林區明勝里3鄰承德路四段3巷3號	121.521831	25.078963
1362	自行車竊盜	1071019	22~24	臺北市大安區住安里信義路4段1~30號	臺北市大安區住安里19鄰信義路四段106號	121.548339	25.033087
1363	自行車竊盜	1071020	08~10	臺北市萬華區成都路91~120號	臺北市萬華區菜園里7鄰成都路187號	121.501005	25.044031
1364	自行車竊盜	1071020	14~16	臺北市文山區景華里景中街1~30號	臺北市文山區景華里9鄰景中街45號	121.544055	24.992757
1365	自行車竊盜	1071021	14~16	臺北市士林區義信里中山北路5段61~90號	臺北市士林區義信里1鄰中山北路五段65號	121.525163	25.083562
1366	自行車竊盜	1071024	00~02	臺北市南港區中南里忠孝東路7段571~600號	臺北市南港區中南里3鄰忠孝東路七段623號	121.615585	25.053246
1367	自行車竊盜	1071024	12~14	臺北市中山區長安東路2段211~240號	臺北市中山區朱崙里16鄰長安東路二段258號	121.543666	25.048158
1368	自行車竊盜	1071025	04~06	臺北市信義區市民大道6段271~300號	臺北市信義區永吉里1鄰市民大道六段320號	121.579747	25.04877
1369	自行車竊盜	1071026	12~14	臺北市北投區八仙里西安街2段361~390號	臺北市北投區八仙里7鄰西安街二段375號	121.503648	25.12083
1370	自行車竊盜	1071026	16~18	臺北市信義區五常里永吉路181~210號	臺北市信義區五常里1鄰永吉路269號	121.575382	25.04567
1371	自行車竊盜	1071026	18~20	臺北市大安區正聲里光復南路308巷31~60號	臺北市大安區正聲里9鄰光復南路308巷57號	121.555409	25.038858
1372	自行車竊盜	1071027	12~14	臺北市萬華區大理街31~60號	臺北市萬華區糖?里6鄰大理街185號	121.494095	25.034002
1373	自行車竊盜	1071027	14~16	臺北市中正區文祥里金山南路1段121~150號	臺北市中正區文祥里8鄰金山南路一段157號	121.527501	25.034535
